Date,Close,Returns,Absolute_Returns,Volatility,Detrended_Volume,VIX_Close,VIX_Returns,Sentiment,Stemmed_Sentiment,Positive_Sentiment,Negative_Sentiment,Stemmed_Positive_Sentiment,Stemmed_Negative_Sentiment,Media_Volume,Monday,January,Crash
2003-02-07 00:00:00,16.40003,-2.5640832794278308,2.5640832794278308,0,0.10690370079973999,34.009998,0.019596827821253056,-0.5776526164356587,-0.5776526164356587,0.2325632365537623,1.1950189831488045,0.2325632365537623,1.1950189831488045,1,0,0,0
2003-02-10 00:00:00,16.53898,8.436854915198465,8.436854915198465,0,-0.15346105318131453,33.990002,-0.0005881176640106184,-2.2742799140600463,-2.2742799140600463,-1.0754593209520782,2.309207618991665,-1.0754593209520782,2.309207618991665,1,1,0,0
2003-02-11 00:00:00,16.837929,17.91400124180231,17.91400124180231,0,-0.07990032001143366,33.68,-0.009162233174732429,0.3501403536228413,0.3501403536228413,0.15672885018831914,-0.3661603894017868,0.15672885018831914,-0.3661603894017868,6,0,0,0
2003-02-12 00:00:00,16.568453,-16.13355467043791,16.13355467043791,0,0.2548366992262814,34.330002,0.019115476353556256,-0.6510518325338033,-0.6510518325338033,-0.5369408216226091,0.38542693516051396,-0.5369408216226091,0.38542693516051396,3,0,0,0
2003-02-13 00:00:00,16.551611,-1.0170271079007003,1.0170271079007003,0.02435102721948373,0.6595539491789806,33.700001,-0.01852179869577615,-1.342308296824534,-1.342308296824534,-0.5231627455657659,1.497186188713472,-0.5231627455657659,1.497186188713472,2,0,0,0
2003-02-14 00:00:00,16.652664,6.086765152383632,6.086765152383632,0.02397176029842374,0.10110112968863927,32.619999,-0.03257230049507796,2.4095194626704672,2.4095194626704672,1.8043001763289452,-1.6465180090606624,1.8043001763289452,-1.6465180090606624,1,0,0,0
2003-02-18 00:00:00,17.120033,27.679094654013625,27.679094654013625,0.022202103584680947,0.031039137819895757,31.110001,-0.04739622348327785,1.5311394213440082,1.5311394213440082,1.2043613923391112,-0.9767274935810949,1.2043613923391112,-0.9767274935810949,2,0,0,0
2003-02-19 00:00:00,17.069506,-2.9557015544650946,2.9557015544650946,0.02219109902886141,-0.15386159251576448,31.309999,0.0064081603460858574,-0.10355844575982842,-0.10355844575982842,-0.6940348562487109,-0.671003867745284,-0.6940348562487109,-0.671003867745284,2,0,0,0
2003-02-20 00:00:00,17.149504,4.675655183555224,4.675655183555224,0.022209537179741688,-0.15069124246751642,31.16,-0.0048022823970885805,0,0,0,0,0,0,0,0,0,0
2003-02-21 00:00:00,17.477928,18.96957582147607,18.96957582147607,0.022445336961722514,-0.05072942299230654,30.25,-0.029639036525696993,-0.6485442569317416,-0.6485442569317416,-0.976689548365785,-0.14765937133145435,-0.976689548365785,-0.14765937133145435,1,0,0,0
2003-02-24 00:00:00,17.212664,-15.293435763683375,15.293435763683375,0.022582386011295436,0.11179641620522851,31.98,0.05561452292895771,0,0,0,0,0,0,0,1,0,0
2003-02-25 00:00:00,16.926348,-16.7739308470796,16.7739308470796,0.022751713358138307,0.3794179634288879,31.74,-0.00753299230754526,-0.536336452683212,-0.536336452683212,-0.6225591706084048,0.10066192416088766,-0.6225591706084048,0.10066192416088766,9,0,0,0
2003-02-26 00:00:00,15.802136,-68.72634035262335,68.72634035262335,0.02551720496653031,0.08903531467295256,31.940001,0.00628145899730673,-0.7515625657739059,-0.7515625657739059,-0.7498303851508643,0.2885170237068953,-0.7498303851508643,0.2885170237068953,6,0,0,0
2003-02-27 00:00:00,15.76845,-2.134012513031198,2.134012513031198,0.025516165179240772,0.5130391290974057,30.530001,-0.04514933459411621,-0.2256848208598321,-0.2256848208598321,-0.8344522572536853,-0.6464675879150752,-0.8344522572536853,-0.6464675879150752,5,0,0,0
2003-02-28 00:00:00,16.084242,19.8289266743129,19.8289266743129,0.024870758686592994,0.16189740094934368,29.629999,-0.029922511665558184,-1.11708963718472,-1.11708963718472,-0.36563175075805304,1.3299086607481911,-0.36563175075805304,1.3299086607481911,1,0,0,0
2003-03-03 00:00:00,16.000029,-5.2495001921543984,5.2495001921543984,0.02487849541492989,-0.2570384928622822,30.43,0.026641636072984577,-0.9205565582381344,-0.9205565582381344,-0.8832006992928778,0.3957864505352759,-0.8832006992928778,0.3957864505352759,1,1,0,0
2003-03-04 00:00:00,15.360029,-40.8219189995616,40.8219189995616,0.025729109754069314,0.10243596888575723,31.83,0.04498027738512164,-0.7575080397772298,-0.7575080397772298,-0.5420181467781748,0.5479800128885992,-0.5420181467781748,0.5479800128885992,8,0,0,0
2003-03-05 00:00:00,15.393711,2.1904336491876184,2.1904336491876184,0.025741597113292547,0.06649198203407458,30.379999,-0.04662477704276749,0,0,0,0,0,0,0,0,0,0
2003-03-06 00:00:00,15.191607,-13.21594509074224,13.21594509074224,0.025662139885531912,-0.1642163600452431,31.370001,0.03206758982894228,-0.08676606103280578,-0.08676606103280578,-0.8431261349931494,-0.876997887802638,-0.8431261349931494,-0.876997887802638,3,0,0,0
2003-03-07 00:00:00,15.557924,23.82698652897721,23.82698652897721,0.025317769952885826,0.031102789519469987,31.08,-0.009287528580729603,-1.098255943727549,-1.098255943727549,-0.7582860994690335,0.827621119143021,-0.7582860994690335,0.827621119143021,2,0,0,0
2003-03-10 00:00:00,15.296872,-16.921727773668596,16.921727773668596,0.023380669656882857,0.028811625077129754,33.310001,0.06929315672715582,0,0,0,0,0,0,0,1,0,0
2003-03-11 00:00:00,14.644237,-43.6014838225983,43.6014838225983,0.024684737686789776,0.16289596530640083,33.610001,0.008965989263460865,-0.7077670913949606,-0.7077670913949606,-0.015582655516401627,1.1025902509722403,-0.015582655516401627,1.1025902509722403,2,0,0,0
2003-03-12 00:00:00,14.475818,-11.567346141120886,11.567346141120886,0.024572501335818387,0.13622881505176654,33.509998,-0.0029798294245225736,-0.1704775445263507,-0.1704775445263507,-1.1710297404396457,-1.1389103599459742,-1.1710297404396457,-1.1389103599459742,2,0,0,0
2003-03-13 00:00:00,16.058979,103.78859931194951,103.78859931194951,0.02926080152636089,0.25705301800137903,31.76,-0.05363620568660577,-0.03731058853477773,-0.03731058853477773,-0.4314461661406169,-0.4600112407596628,-0.4314461661406169,-0.4600112407596628,2,0,0,0
2003-03-14 00:00:00,15.789504,-16.92271691264393,16.92271691264393,0.028886363274299113,0.21078138589332962,30.98,-0.02486580139021245,-0.6186545750803055,-0.6186545750803055,0.004351077296919954,0.9853908684360165,0.004351077296919954,0.9853908684360165,1,0,0,0
2003-03-17 00:00:00,17.124243,81.14976330376702,81.14976330376702,0.032616592179108755,0.1987115842848537,31.75,0.024550890349978174,-0.4908693297337987,-0.4908693297337987,-0.9664050607672375,-0.3850946663690533,-0.9664050607672375,-0.3850946663690533,1,1,0,0
2003-03-18 00:00:00,17.103189,-1.2302414423275418,1.2302414423275418,0.03247565915421623,0.08480282452613075,30.43,-0.04246376142982091,-0.4567540512089119,-0.4567540512089119,-0.2540981690970507,0.417915620388243,-0.2540981690970507,0.417915620388243,3,0,0,0
2003-03-19 00:00:00,16.812664,-17.13252538803512,17.13252538803512,0.0322762702119183,0.12062376357844329,31.540001,0.03582764933178254,-0.015160202650095433,-0.015160202650095433,-0.7824410364391454,-0.9174281080358075,-0.7824410364391454,-0.9174281080358075,2,0,0,0
2003-03-20 00:00:00,17.263189,26.44401908402655,26.44401908402655,0.032593910421433496,0.12903885953894978,30.440001,-0.03549904739566666,-0.1579511131657952,-0.1579511131657952,-0.46532379410911173,-0.3096384997315189,-0.46532379410911173,-0.3096384997315189,2,0,0,0
2003-03-21 00:00:00,18.501085,69.25294796781475,69.25294796781475,0.03485060020790413,0.4195430461698946,28.67,-0.05990628594971715,-0.6984301096045371,-0.6984301096045371,-0.10164379879982284,0.9842470575374955,-0.10164379879982284,0.9842470575374955,1,0,0,0
2003-03-24 00:00:00,17.776875,-39.930923654966804,39.930923654966804,0.035747020673977135,-0.05942061322102177,30.389999,0.05826229412786153,-0.6288565885417245,-0.6288565885417245,-0.6116701905228898,0.26034654966700005,-0.6116701905228898,0.26034654966700005,8,1,0,0
2003-03-25 00:00:00,18.143192,20.3969385676723,20.3969385676723,0.03587980119427033,-0.1537251316864765,28.75,-0.05547580677978063,0.005593616713778239,0.005593616713778239,-0.4894416805317857,-0.5977670703492345,-0.4894416805317857,-0.5977670703492345,1,0,0,0
2003-03-26 00:00:00,18.160034,0.927851492221847,0.927851492221847,0.03577159775978818,-0.2102976630331117,28.23,-0.01825252497796144,-0.86767197626837,-0.86767197626837,0.21791301978780458,1.636879160597423,0.21791301978780458,1.636879160597423,1,0,0,0
2003-03-27 00:00:00,18.101088,-3.251198455636447,3.251198455636447,0.03561694580658588,-0.04935717114293503,27.959999,-0.009610360665168242,0,0,0,0,0,0,0,0,0,0
2003-03-28 00:00:00,18.088457,-0.6980469366440041,0.6980469366440041,0.03561576858455382,-0.16504669363238555,27.75,-0.007539041407786201,1.6461333036135686,1.6461333036135686,1.4576839873157084,-0.854113989155555,1.4576839873157084,-0.854113989155555,1,0,0,0
2003-03-31 00:00:00,17.532665,-31.208287547482488,31.208287547482488,0.03614974311864069,0.07391167471015425,29.15,0.0492190726040578,-0.1520855776820866,-0.1520855776820866,0.38286338057661634,0.7016223868023191,0.38286338057661634,0.7016223868023191,3,1,0,0
2003-04-01 00:00:00,17.305298,-13.05301508277497,13.05301508277497,0.03590509234991859,0.11896518255339839,28.360001,-0.02747517587164431,-0.2113823145633682,-0.2113823145633682,-0.3684020398653878,-0.10836764825488347,-0.3684020398653878,-0.10836764825488347,5,0,0,0
2003-04-02 00:00:00,17.486349,10.407821988174131,10.407821988174131,0.03594542736670406,0.07717117119580763,28.02,-0.012061196015996138,0,0,0,0,0,0,0,0,0,0
2003-04-03 00:00:00,17.355824,-7.492392084427016,7.492392084427016,0.03596887991745369,-0.04147916974996946,28.209999,0.006757948656620725,-1.0039095816175145,-1.0039095816175145,-1.8502391454081417,-0.6357123202515919,-1.8502391454081417,-0.6357123202515919,2,0,0,0
2003-04-04 00:00:00,17.242138,-6.571855831729587,6.571855831729587,0.03581610669462325,-0.08399940222536983,29.129999,0.03209204707699048,0.3452754212077621,0.3452754212077621,-0.5223593163286486,-1.1755436392437848,-0.5223593163286486,-1.1755436392437848,2,0,0,0
2003-04-07 00:00:00,17.389507,8.510706870541119,8.510706870541119,0.03573958553471166,0.08220330699952072,28.450001,-0.023620340920747898,0.13688301516654358,0.13688301516654358,0.30411408880475016,0.14904702987193655,0.30411408880475016,0.14904702987193655,2,1,0,0
2003-04-08 00:00:00,17.368454,-1.211406076128198,1.211406076128198,0.03559525637463403,0.13695538945506858,27.129999,-0.04750810591044946,-0.19606238311854682,-0.19606238311854682,-0.3425907229382415,-0.10158290453567485,-0.3425907229382415,-0.10158290453567485,6,0,0,0
2003-04-09 00:00:00,17.136875,-13.422997768711188,13.422997768711188,0.033220009134640904,-0.19238623729127546,27.110001,-0.0007373894139435222,-0.9059908894752754,-0.9059908894752754,-0.5799278529359101,0.7376128325439181,-0.5799278529359101,0.7376128325439181,1,0,0,0
2003-04-10 00:00:00,17.25898,7.100013239632433,7.100013239632433,0.033216425912739975,-0.20107472727930453,25.6,-0.05731034891181433,0.5136924134687205,0.5136924134687205,0.8196935644132199,0.17240940026697027,0.8196935644132199,0.17240940026697027,1,0,0,0
2003-04-11 00:00:00,17.305298,2.68010966264827,2.68010966264827,0.03306422794632858,-0.1800827154334339,24.440001,-0.04637117626559285,1.374595038098969,1.374595038098969,0.7996501441022499,-1.21566463316433,0.7996501441022499,-1.21566463316433,2,0,0,0
2003-04-14 00:00:00,17.591612,16.409500133918225,16.409500133918225,0.03312696205706526,-0.2501245268480483,23.41,-0.04305789371710462,0,0,0,0,0,0,0,1,0,0
2003-04-15 00:00:00,17.898979,17.321474584301455,17.321474584301455,0.03215147328433039,-0.18704147185449393,22.559999,-0.0369848991992033,-0.10740700985730307,-0.10740700985730307,0.0752004882647992,0.2606511559588362,0.0752004882647992,0.2606511559588362,3,0,0,0
2003-04-16 00:00:00,18.269508,20.4897685210937,20.4897685210937,0.032267763050695,-0.0009672212888336418,22.52,-0.0017745790321265214,0,0,0,0,0,0,0,0,0,0
2003-04-17 00:00:00,18.492664,12.140672265881694,12.140672265881694,0.0320865322161533,-0.3101535645674911,21.5,-0.0463508681378725,0.936943289351975,0.936943289351975,1.3409712265463505,0.12904911050926093,1.3409712265463505,0.12904911050926093,4,0,0,0
2003-04-21 00:00:00,18.547405,2.955774183584041,2.955774183584041,0.031924969782532585,-0.5613167341508456,21.950001,0.020714249945648733,0,0,0,0,0,0,0,1,0,0
2003-04-22 00:00:00,18.517929,-1.5904891731816455,1.5904891731816455,0.031669421799901384,-0.5066504733274222,20.700001,-0.0586334364987649,-0.4540166016930189,-0.4540166016930189,0.034079255669803854,0.760318775135196,0.034079255669803854,0.760318775135196,5,0,0,0
2003-04-23 00:00:00,18.635824,6.3463519120906575,6.3463519120906575,0.030232055213388533,-0.3065313510309533,20.799999,0.004819190049846961,0,0,0,0,0,0,0,0,0,0
2003-04-24 00:00:00,18.366352,-14.565454965632794,14.565454965632794,0.03030395698208566,0.1463225886971946,20.33,-0.02285531099009284,0,0,0,0,0,0,0,0,0,0
2003-04-25 00:00:00,17.288452,-60.48153069170525,60.48153069170525,0.02705351227573671,0.12267108429049767,20.799999,0.022855310990092897,0,0,0,0,0,0,0,0,0,0
2003-04-28 00:00:00,17.423191,7.7633707355833,7.7633707355833,0.026818067889897986,-0.12759977171167236,20.84,0.0019212782548180196,0.16757183093315153,0.16757183093315153,0.3180973084519956,0.11725054872783218,0.3180973084519956,0.11725054872783218,3,1,0,0
2003-04-29 00:00:00,17.162134,-15.096689599247147,15.096689599247147,0.022608086355942282,-0.2205883231551775,20.76,-0.003846158587478164,0.3258415138649083,0.3258415138649083,0.24160097584429888,-0.2255432604297123,0.24160097584429888,-0.2255432604297123,5,0,0,0
2003-04-30 00:00:00,16.70319,-27.105726157065966,27.105726157065966,0.023146715821012943,0.05760190803340137,21.209999,0.021444663131330043,0.1014940262287158,0.1014940262287158,-0.006877062293384334,-0.1690750558903248,-0.006877062293384334,-0.1690750558903248,2,0,0,0
2003-05-01 00:00:00,16.84635,8.534296977618716,8.534296977618716,0.022995643127201593,0.12936728901645012,21.59,0.017757523097697948,0.3898423355396427,0.3898423355396427,-0.35810139338551367,-1.0485144772269201,-0.35810139338551367,-1.0485144772269201,1,0,0,0
2003-05-02 00:00:00,17.010557,9.700135192714843,9.700135192714843,0.02253188087194767,-0.059518249821922886,20.629999,-0.04548396591665408,0,0,0,0,0,0,0,0,0,0
2003-05-05 00:00:00,16.576876,-25.825439144465967,25.825439144465967,0.01875347481932508,-0.04329911164835476,21.129999,0.023947505691825587,-0.1483214692478247,-0.1483214692478247,0.24046547468812762,0.5243230948455099,0.24046547468812762,0.5243230948455099,1,1,0,0
2003-05-06 00:00:00,16.816875,14.374134387199657,14.374134387199657,0.017724437957584736,0.4411889232870294,20.799999,-0.015740845671539567,-0.24038120675343025,-0.24038120675343025,-0.12742144587339133,0.22752841267083787,-0.12742144587339133,0.22752841267083787,2,0,0,0
2003-05-07 00:00:00,17.456875,37.350707307371366,37.350707307371366,0.01870157759981633,0.27399059365353917,21.0,0.009569499093074934,-1.1354120545573099,-1.1354120545573099,-1.2971750694975068,0.2380880464902648,-1.2971750694975068,0.2380880464902648,2,0,0,0
2003-05-08 00:00:00,17.490559,1.9276957747938797,1.9276957747938797,0.01870654809345796,-0.006181293392689469,21.24,0.011363758650315003,-0.711280719063652,-0.711280719063652,-0.4951295766102118,0.5311576490606505,-0.4951295766102118,0.5311576490606505,3,0,0,0
2003-05-09 00:00:00,17.473717,-0.9633833860938447,0.9633833860938447,0.018702780214835863,0.139963432286474,19.690001,-0.07577525293550356,-1.0911676636736793,-1.0911676636736793,-0.03867643032812522,1.6822380341533056,-0.03867643032812522,1.6822380341533056,1,0,0,0
2003-05-12 00:00:00,17.726347,14.354197634705836,14.354197634705836,0.01891671954273535,0.17337371660529577,19.52,-0.008671362453288064,0.5367742517241232,0.5367742517241232,-0.3233458978199472,-1.239485302078255,-0.3233458978199472,-1.239485302078255,1,1,0,0
2003-05-13 00:00:00,17.170557,-31.85594920295469,31.85594920295469,0.018953102961106843,0.3485982203863571,19.91,0.019782537091158525,0.44973380972859006,0.44973380972859006,0.6342416498395878,0.05060216745842308,0.6342416498395878,0.05060216745842308,2,0,0,0
2003-05-14 00:00:00,16.926348,-14.324653564427825,14.324653564427825,0.01898309102378997,0.08329408688009554,20.0,0.004510155477886109,-0.3107798295518345,-0.3107798295518345,-0.7102803306635559,-0.3622427942188431,-0.7102803306635559,-0.3622427942188431,2,0,0,0
2003-05-15 00:00:00,16.644243,-16.80707025171302,16.80707025171302,0.01908210000944624,0.1467331341530107,19.24,-0.038740828316430595,-0.13533780034230816,-0.13533780034230816,0.16989811580647152,0.4188447266920044,0.16989811580647152,0.4188447266920044,2,0,0,0
2003-05-16 00:00:00,17.006348,21.52229525017799,21.52229525017799,0.01950610105775744,-0.0992766502848692,18.4,-0.04464078062262044,-0.4908693297337987,-0.4908693297337987,-1.0844912507058482,-0.5271780648590422,-1.0844912507058482,-0.5271780648590422,1,0,0,0
2003-05-19 00:00:00,16.606348,-23.80165421897833,23.80165421897833,0.01993456540309476,-0.16580857849243724,20.51,0.10856190746934943,0,0,0,0,0,0,0,1,0,0
2003-05-20 00:00:00,16.429502,-10.706410719105062,10.706410719105062,0.019918775714827006,0.07235620012428257,21.290001,0.03732495379150624,-0.6995354371438894,-0.6995354371438894,-0.2196773551329787,0.8439781969111869,-0.2196773551329787,0.8439781969111869,2,0,0,0
2003-05-21 00:00:00,16.421083,-0.5125631817102244,0.5125631817102244,0.01992000885694573,-0.17467637519537949,21.209999,-0.003764804446777633,-0.576989671821371,-0.576989671821371,-0.46524564354815257,0.3543526342341369,-0.46524564354815257,0.3543526342341369,2,0,0,0
2003-05-22 00:00:00,16.442135,1.2811893758940798,1.2811893758940798,0.01980650945510983,0.27301251455222,19.780001,-0.06980134467833611,0.2905981308607875,0.2905981308607875,0.5201476794731188,0.1654463700976409,0.5201476794731188,0.1654463700976409,2,0,0,0
2003-05-23 00:00:00,16.560032,7.14483394619626,7.14483394619626,0.019807172808688933,-0.024678699732182174,19.17,-0.031324819693128815,0.7621584584521041,0.7621584584521041,0.9375830623054802,-0.07939710667028888,0.9375830623054802,-0.07939710667028888,2,0,0,0
2003-05-27 00:00:00,17.376875,48.14821797526311,48.14821797526311,0.021770643524251922,-0.11308788712934881,19.99,0.04188559145475545,-1.3152175055048103,-1.3152175055048103,-0.6818474943831728,1.2633330179501878,-0.6818474943831728,1.2633330179501878,7,0,0,0
2003-05-28 00:00:00,17.890562,29.133011927428676,29.133011927428676,0.02221790977046159,0.2509474770750719,20.030001,0.001999051090529204,0.6741920721680732,0.6741920721680732,0.9327837438708262,0.05419641876236425,0.9327837438708262,0.05419641876236425,4,0,0,0
2003-05-29 00:00:00,17.768456,-6.848560847016074,6.848560847016074,0.022026613218906428,-0.11485709286797086,20.43,0.01977320922669286,0,0,0,0,0,0,0,0,0,0
2003-05-30 00:00:00,17.456875,-17.691196512460454,17.691196512460454,0.021889931862133758,0.1509217801308047,19.469999,-0.048129640806491944,-0.417278728046704,-0.417278728046704,-0.7196470112351299,-0.20478310780918868,-0.7196470112351299,-0.20478310780918868,2,0,0,0
2003-06-02 00:00:00,17.814772,20.29444690652934,20.29444690652934,0.022114817908981125,-0.001062983853235444,20.85,0.0684791802217718,0,0,0,0,0,0,0,1,0,0
2003-06-03 00:00:00,16.871611,-54.39561381214733,54.39561381214733,0.024126539031103237,0.7959534812325453,20.84,-0.0004797313596443277,-0.6137103012486248,-0.6137103012486248,-0.4748016051271538,0.4010324792367844,-0.4748016051271538,0.4010324792367844,28,0,0,0
2003-06-04 00:00:00,17.368454,29.023185301989706,29.023185301989706,0.0248321618759422,0.4944681874113046,20.620001,-0.010612689799748302,-1.92459853407074,-1.92459853407074,-0.558551403304128,2.3771482404548627,-0.558551403304128,2.3771482404548627,6,0,0,0
2003-06-05 00:00:00,18.147402,43.8718377074303,43.8718377074303,0.026182577328019107,0.2950128360244646,20.83,0.01013272818746274,-1.1970898361189206,-1.1970898361189206,-0.5685803678682619,1.2124643322780961,-0.5685803678682619,1.2124643322780961,2,0,0,0
2003-06-06 00:00:00,18.244246,5.322332674246597,5.322332674246597,0.026075815431622924,0.21002714085744145,21.25,0.019962640097545222,-0.31313574195486654,-0.31313574195486654,-0.1469158287479507,0.31933992062025296,-0.1469158287479507,0.31933992062025296,2,0,0,0
2003-06-09 00:00:00,17.936874,-16.991148687506904,16.991148687506904,0.023711973662800995,-0.2256402788767593,22.15,0.041480601120718705,0,0,0,0,0,0,0,1,0,0
2003-06-10 00:00:00,17.600035,-18.957703277661047,18.957703277661047,0.023958576495390873,0.16407542692443133,20.639999,-0.07060660432739625,0.15449670049016825,0.15449670049016825,-0.08253231449690845,-0.3440787446820135,-0.08253231449690845,-0.3440787446820135,6,0,0,0
2003-06-11 00:00:00,17.19161,-23.479416565344103,23.479416565344103,0.024192519893685326,0.30712272417187947,20.209999,-0.021053410228675195,-1.1469361091564247,-1.1469361091564247,-0.5080628591954487,1.205819809489074,-0.5080628591954487,1.205819809489074,4,0,0,0
2003-06-12 00:00:00,17.111612,-4.664176736903531,4.664176736903531,0.02366485966440633,0.08856602244609224,20.41,0.009847494886680316,0.30441619028993877,0.30441619028993877,0.1179268750845954,-0.34040526036757485,0.1179268750845954,-0.34040526036757485,7,0,0,0
2003-06-13 00:00:00,16.825296,-16.873829132449444,16.873829132449444,0.023832775616278615,0.031550883506922034,20.66,0.012174486869739093,0,0,0,0,0,0,0,0,0,0
2003-06-16 00:00:00,17.162134,19.821977058443572,19.821977058443572,0.024046134943480724,0.07630348676854659,20.219999,-0.021527299555152438,0,0,0,0,0,0,0,1,0,0
2003-06-17 00:00:00,17.49477,19.19653381767694,19.19653381767694,0.023762940109882755,-0.13090816637498737,20.01,-0.010440015540697936,0.3820455297075194,0.3820455297075194,0.6085107997464729,0.12688320628715433,0.6085107997464729,0.12688320628715433,4,0,0,0
